timeline_id	bin_early	bin_late	taxon	rank	taxonomic_tree	taxon_ambiguous_with
individualtimelinenode_48d66bcb-89ff-4d3f-8713-057de0eb592b	5000	4500	Unverified taxon	Unknown	Unverified taxon	
individualtimelinenode_48d66bcb-89ff-4d3f-8713-057de0eb592b	5000	4500	Unverified taxon	Unknown	Unverified taxon	
individualtimelinenode_48d66bcb-89ff-4d3f-8713-057de0eb592b	5000	4500	Unverified taxon	Unknown	Unverified taxon	
individualtimelinenode_48d66bcb-89ff-4d3f-8713-057de0eb592b	5000	4500	Unverified taxon	Unknown	Unverified taxon	
individualtimelinenode_48d66bcb-89ff-4d3f-8713-057de0eb592b	5000	4500	Unverified taxon	Unknown	Unverified taxon	
individualtimelinenode_48d66bcb-89ff-4d3f-8713-057de0eb592b	5000	4500	Unverified taxon	Unknown	Unverified taxon	
individualtimelinenode_48d66bcb-89ff-4d3f-8713-057de0eb592b	5000	4500	Unverified taxon	Unknown	Unverified taxon	
individualtimelinenode_48d66bcb-89ff-4d3f-8713-057de0eb592b	5000	4500	Unverified taxon	Unknown	Unverified taxon	
individualtimelinenode_48d66bcb-89ff-4d3f-8713-057de0eb592b	5500	5000	Unverified taxon	Unknown	Unverified taxon	
individualtimelinenode_48d66bcb-89ff-4d3f-8713-057de0eb592b	5500	5000	Unverified taxon	Unknown	Unverified taxon	
individualtimelinenode_48d66bcb-89ff-4d3f-8713-057de0eb592b	5500	5000	Unverified taxon	Unknown	Unverified taxon	
individualtimelinenode_48d66bcb-89ff-4d3f-8713-057de0eb592b	5500	5000	Unverified taxon	Unknown	Unverified taxon	
individualtimelinenode_48d66bcb-89ff-4d3f-8713-057de0eb592b	5500	5000	Unverified taxon	Unknown	Unverified taxon	
individualtimelinenode_48d66bcb-89ff-4d3f-8713-057de0eb592b	5500	5000	Unverified taxon	Unknown	Unverified taxon	
individualtimelinenode_48d66bcb-89ff-4d3f-8713-057de0eb592b	5500	5000	Unverified taxon	Unknown	Unverified taxon	
individualtimelinenode_48d66bcb-89ff-4d3f-8713-057de0eb592b	5500	5000	Unverified taxon	Unknown	Unverified taxon	
individualtimelinenode_48d66bcb-89ff-4d3f-8713-057de0eb592b	5500	5000	Unverified taxon	Unknown	Unverified taxon	
individualtimelinenode_48d66bcb-89ff-4d3f-8713-057de0eb592b	5500	5000	Unverified taxon	Unknown	Unverified taxon	
individualtimelinenode_48d66bcb-89ff-4d3f-8713-057de0eb592b	6000	5500	Unverified taxon	Unknown	Unverified taxon	
individualtimelinenode_48d66bcb-89ff-4d3f-8713-057de0eb592b	6000	5500	Unverified taxon	Unknown	Unverified taxon	
individualtimelinenode_48d66bcb-89ff-4d3f-8713-057de0eb592b	6000	5500	Unverified taxon	Unknown	Unverified taxon	
individualtimelinenode_48d66bcb-89ff-4d3f-8713-057de0eb592b	6000	5500	Unverified taxon	Unknown	Unverified taxon	
individualtimelinenode_48d66bcb-89ff-4d3f-8713-057de0eb592b	6000	5500	Unverified taxon	Unknown	Unverified taxon	
individualtimelinenode_48d66bcb-89ff-4d3f-8713-057de0eb592b	6000	5500	Unverified taxon	Unknown	Unverified taxon	
individualtimelinenode_48d66bcb-89ff-4d3f-8713-057de0eb592b	6000	5500	Unverified taxon	Unknown	Unverified taxon	
individualtimelinenode_48d66bcb-89ff-4d3f-8713-057de0eb592b	6000	5500	Unverified taxon	Unknown	Unverified taxon	
individualtimelinenode_48d66bcb-89ff-4d3f-8713-057de0eb592b	6000	5500	Unverified taxon	Unknown	Unverified taxon	
individualtimelinenode_48d66bcb-89ff-4d3f-8713-057de0eb592b	6000	5500	Unverified taxon	Unknown	Unverified taxon	
individualtimelinenode_48d66bcb-89ff-4d3f-8713-057de0eb592b	6000	5500	Unverified taxon	Unknown	Unverified taxon	
individualtimelinenode_48d66bcb-89ff-4d3f-8713-057de0eb592b	6500	6000	Unverified taxon	Unknown	Unverified taxon	
individualtimelinenode_48d66bcb-89ff-4d3f-8713-057de0eb592b	6500	6000	Unverified taxon	Unknown	Unverified taxon	
individualtimelinenode_48d66bcb-89ff-4d3f-8713-057de0eb592b	6500	6000	Unverified taxon	Unknown	Unverified taxon	
individualtimelinenode_48d66bcb-89ff-4d3f-8713-057de0eb592b	6500	6000	Unverified taxon	Unknown	Unverified taxon	
individualtimelinenode_48d66bcb-89ff-4d3f-8713-057de0eb592b	6500	6000	Unverified taxon	Unknown	Unverified taxon	
individualtimelinenode_48d66bcb-89ff-4d3f-8713-057de0eb592b	6500	6000	Unverified taxon	Unknown	Unverified taxon	
individualtimelinenode_48d66bcb-89ff-4d3f-8713-057de0eb592b	6500	6000	Unverified taxon	Unknown	Unverified taxon	
individualtimelinenode_48d66bcb-89ff-4d3f-8713-057de0eb592b	6500	6000	Unverified taxon	Unknown	Unverified taxon	
individualtimelinenode_48d66bcb-89ff-4d3f-8713-057de0eb592b	6500	6000	Unverified taxon	Unknown	Unverified taxon	
individualtimelinenode_48d66bcb-89ff-4d3f-8713-057de0eb592b	6500	6000	Unverified taxon	Unknown	Unverified taxon	
individualtimelinenode_48d66bcb-89ff-4d3f-8713-057de0eb592b	6500	6000	Unverified taxon	Unknown	Unverified taxon	
individualtimelinenode_48d66bcb-89ff-4d3f-8713-057de0eb592b	7000	6500	Unverified taxon	Unknown	Unverified taxon	
individualtimelinenode_48d66bcb-89ff-4d3f-8713-057de0eb592b	7000	6500	Unverified taxon	Unknown	Unverified taxon	
individualtimelinenode_48d66bcb-89ff-4d3f-8713-057de0eb592b	7000	6500	Unverified taxon	Unknown	Unverified taxon	
individualtimelinenode_48d66bcb-89ff-4d3f-8713-057de0eb592b	7000	6500	Unverified taxon	Unknown	Unverified taxon	
individualtimelinenode_48d66bcb-89ff-4d3f-8713-057de0eb592b	7000	6500	Unverified taxon	Unknown	Unverified taxon	
individualtimelinenode_48d66bcb-89ff-4d3f-8713-057de0eb592b	7000	6500	Unverified taxon	Unknown	Unverified taxon	
individualtimelinenode_48d66bcb-89ff-4d3f-8713-057de0eb592b	7000	6500	Unverified taxon	Unknown	Unverified taxon	
individualtimelinenode_48d66bcb-89ff-4d3f-8713-057de0eb592b	7000	6500	Unverified taxon	Unknown	Unverified taxon	
individualtimelinenode_48d66bcb-89ff-4d3f-8713-057de0eb592b	7000	6500	Unverified taxon	Unknown	Unverified taxon	
individualtimelinenode_48d66bcb-89ff-4d3f-8713-057de0eb592b	7000	6500	Unverified taxon	Unknown	Unverified taxon	
individualtimelinenode_48d66bcb-89ff-4d3f-8713-057de0eb592b	7500	7000	Unverified taxon	Unknown	Unverified taxon	
individualtimelinenode_48d66bcb-89ff-4d3f-8713-057de0eb592b	7500	7000	Unverified taxon	Unknown	Unverified taxon	
individualtimelinenode_48d66bcb-89ff-4d3f-8713-057de0eb592b	7500	7000	Unverified taxon	Unknown	Unverified taxon	
individualtimelinenode_48d66bcb-89ff-4d3f-8713-057de0eb592b	7500	7000	Unverified taxon	Unknown	Unverified taxon	
individualtimelinenode_48d66bcb-89ff-4d3f-8713-057de0eb592b	7500	7000	Unverified taxon	Unknown	Unverified taxon	
individualtimelinenode_48d66bcb-89ff-4d3f-8713-057de0eb592b	7500	7000	Unverified taxon	Unknown	Unverified taxon	
individualtimelinenode_48d66bcb-89ff-4d3f-8713-057de0eb592b	7500	7000	Unverified taxon	Unknown	Unverified taxon	
individualtimelinenode_48d66bcb-89ff-4d3f-8713-057de0eb592b	7500	7000	Unverified taxon	Unknown	Unverified taxon	
individualtimelinenode_48d66bcb-89ff-4d3f-8713-057de0eb592b	7500	7000	Unverified taxon	Unknown	Unverified taxon	
individualtimelinenode_48d66bcb-89ff-4d3f-8713-057de0eb592b	7500	7000	Unverified taxon	Unknown	Unverified taxon	
individualtimelinenode_48d66bcb-89ff-4d3f-8713-057de0eb592b	7500	7000	Unverified taxon	Unknown	Unverified taxon	
individualtimelinenode_48d66bcb-89ff-4d3f-8713-057de0eb592b	8000	7500	Unverified taxon	Unknown	Unverified taxon	
individualtimelinenode_48d66bcb-89ff-4d3f-8713-057de0eb592b	8000	7500	Unverified taxon	Unknown	Unverified taxon	
individualtimelinenode_48d66bcb-89ff-4d3f-8713-057de0eb592b	8000	7500	Unverified taxon	Unknown	Unverified taxon	
individualtimelinenode_48d66bcb-89ff-4d3f-8713-057de0eb592b	8000	7500	Unverified taxon	Unknown	Unverified taxon	
individualtimelinenode_48d66bcb-89ff-4d3f-8713-057de0eb592b	8000	7500	Unverified taxon	Unknown	Unverified taxon	
individualtimelinenode_48d66bcb-89ff-4d3f-8713-057de0eb592b	8000	7500	Unverified taxon	Unknown	Unverified taxon	
individualtimelinenode_48d66bcb-89ff-4d3f-8713-057de0eb592b	8000	7500	Unverified taxon	Unknown	Unverified taxon	
individualtimelinenode_48d66bcb-89ff-4d3f-8713-057de0eb592b	8000	7500	Unverified taxon	Unknown	Unverified taxon	
individualtimelinenode_48d66bcb-89ff-4d3f-8713-057de0eb592b	8000	7500	Unverified taxon	Unknown	Unverified taxon	
individualtimelinenode_48d66bcb-89ff-4d3f-8713-057de0eb592b	8000	7500	Unverified taxon	Unknown	Unverified taxon	
individualtimelinenode_48d66bcb-89ff-4d3f-8713-057de0eb592b	8500	8000	Unverified taxon	Unknown	Unverified taxon	
individualtimelinenode_48d66bcb-89ff-4d3f-8713-057de0eb592b	8500	8000	Unverified taxon	Unknown	Unverified taxon	
individualtimelinenode_48d66bcb-89ff-4d3f-8713-057de0eb592b	8500	8000	Unverified taxon	Unknown	Unverified taxon	
individualtimelinenode_48d66bcb-89ff-4d3f-8713-057de0eb592b	8500	8000	Unverified taxon	Unknown	Unverified taxon	
individualtimelinenode_48d66bcb-89ff-4d3f-8713-057de0eb592b	8500	8000	Unverified taxon	Unknown	Unverified taxon	
individualtimelinenode_48d66bcb-89ff-4d3f-8713-057de0eb592b	8500	8000	Unverified taxon	Unknown	Unverified taxon	
individualtimelinenode_48d66bcb-89ff-4d3f-8713-057de0eb592b	8500	8000	Unverified taxon	Unknown	Unverified taxon	
individualtimelinenode_48d66bcb-89ff-4d3f-8713-057de0eb592b	8500	8000	Unverified taxon	Unknown	Unverified taxon	
individualtimelinenode_48d66bcb-89ff-4d3f-8713-057de0eb592b	8500	8000	Unverified taxon	Unknown	Unverified taxon	
individualtimelinenode_48d66bcb-89ff-4d3f-8713-057de0eb592b	8500	8000	Unverified taxon	Unknown	Unverified taxon	
individualtimelinenode_48d66bcb-89ff-4d3f-8713-057de0eb592b	9000	8500	Unverified taxon	Unknown	Unverified taxon	
individualtimelinenode_48d66bcb-89ff-4d3f-8713-057de0eb592b	9000	8500	Unverified taxon	Unknown	Unverified taxon	
individualtimelinenode_48d66bcb-89ff-4d3f-8713-057de0eb592b	9000	8500	Unverified taxon	Unknown	Unverified taxon	
individualtimelinenode_48d66bcb-89ff-4d3f-8713-057de0eb592b	9000	8500	Unverified taxon	Unknown	Unverified taxon	
individualtimelinenode_48d66bcb-89ff-4d3f-8713-057de0eb592b	9000	8500	Unverified taxon	Unknown	Unverified taxon	
individualtimelinenode_48d66bcb-89ff-4d3f-8713-057de0eb592b	9000	8500	Unverified taxon	Unknown	Unverified taxon	
individualtimelinenode_48d66bcb-89ff-4d3f-8713-057de0eb592b	9000	8500	Unverified taxon	Unknown	Unverified taxon	
individualtimelinenode_48d66bcb-89ff-4d3f-8713-057de0eb592b	9000	8500	Unverified taxon	Unknown	Unverified taxon	
individualtimelinenode_48d66bcb-89ff-4d3f-8713-057de0eb592b	9000	8500	Unverified taxon	Unknown	Unverified taxon	
individualtimelinenode_48d66bcb-89ff-4d3f-8713-057de0eb592b	9000	8500	Unverified taxon	Unknown	Unverified taxon	
individualtimelinenode_48d66bcb-89ff-4d3f-8713-057de0eb592b	9000	8500	Unverified taxon	Unknown	Unverified taxon	
individualtimelinenode_48d66bcb-89ff-4d3f-8713-057de0eb592b	9000	8500	Unverified taxon	Unknown	Unverified taxon	
individualtimelinenode_48d66bcb-89ff-4d3f-8713-057de0eb592b	9500	9000	Unverified taxon	Unknown	Unverified taxon	
individualtimelinenode_48d66bcb-89ff-4d3f-8713-057de0eb592b	9500	9000	Unverified taxon	Unknown	Unverified taxon	
individualtimelinenode_48d66bcb-89ff-4d3f-8713-057de0eb592b	9500	9000	Unverified taxon	Unknown	Unverified taxon	
individualtimelinenode_48d66bcb-89ff-4d3f-8713-057de0eb592b	9500	9000	Unverified taxon	Unknown	Unverified taxon	
individualtimelinenode_48d66bcb-89ff-4d3f-8713-057de0eb592b	9500	9000	Unverified taxon	Unknown	Unverified taxon	
individualtimelinenode_48d66bcb-89ff-4d3f-8713-057de0eb592b	9500	9000	Unverified taxon	Unknown	Unverified taxon	
individualtimelinenode_48d66bcb-89ff-4d3f-8713-057de0eb592b	9500	9000	Unverified taxon	Unknown	Unverified taxon	
individualtimelinenode_48d66bcb-89ff-4d3f-8713-057de0eb592b	9500	9000	Unverified taxon	Unknown	Unverified taxon	
individualtimelinenode_48d66bcb-89ff-4d3f-8713-057de0eb592b	9500	9000	Unverified taxon	Unknown	Unverified taxon	
individualtimelinenode_48d66bcb-89ff-4d3f-8713-057de0eb592b	9500	9000	Unverified taxon	Unknown	Unverified taxon	
individualtimelinenode_48d66bcb-89ff-4d3f-8713-057de0eb592b	9500	9000	Unverified taxon	Unknown	Unverified taxon	
individualtimelinenode_48d66bcb-89ff-4d3f-8713-057de0eb592b	9500	9000	Unverified taxon	Unknown	Unverified taxon	
individualtimelinenode_48d66bcb-89ff-4d3f-8713-057de0eb592b	10000	9500	Unverified taxon	Unknown	Unverified taxon	
individualtimelinenode_48d66bcb-89ff-4d3f-8713-057de0eb592b	10000	9500	Unverified taxon	Unknown	Unverified taxon	
individualtimelinenode_48d66bcb-89ff-4d3f-8713-057de0eb592b	10000	9500	Unverified taxon	Unknown	Unverified taxon	
individualtimelinenode_48d66bcb-89ff-4d3f-8713-057de0eb592b	10000	9500	Unverified taxon	Unknown	Unverified taxon	
individualtimelinenode_48d66bcb-89ff-4d3f-8713-057de0eb592b	10000	9500	Unverified taxon	Unknown	Unverified taxon	
individualtimelinenode_48d66bcb-89ff-4d3f-8713-057de0eb592b	10000	9500	Unverified taxon	Unknown	Unverified taxon	
individualtimelinenode_48d66bcb-89ff-4d3f-8713-057de0eb592b	10000	9500	Unverified taxon	Unknown	Unverified taxon	
individualtimelinenode_48d66bcb-89ff-4d3f-8713-057de0eb592b	10000	9500	Unverified taxon	Unknown	Unverified taxon	
individualtimelinenode_48d66bcb-89ff-4d3f-8713-057de0eb592b	10500	10000	Unverified taxon	Unknown	Unverified taxon	
individualtimelinenode_48d66bcb-89ff-4d3f-8713-057de0eb592b	10500	10000	Unverified taxon	Unknown	Unverified taxon	
individualtimelinenode_48d66bcb-89ff-4d3f-8713-057de0eb592b	10500	10000	Unverified taxon	Unknown	Unverified taxon	
individualtimelinenode_48d66bcb-89ff-4d3f-8713-057de0eb592b	10500	10000	Unverified taxon	Unknown	Unverified taxon	
individualtimelinenode_48d66bcb-89ff-4d3f-8713-057de0eb592b	10500	10000	Unverified taxon	Unknown	Unverified taxon	
individualtimelinenode_48d66bcb-89ff-4d3f-8713-057de0eb592b	10500	10000	Unverified taxon	Unknown	Unverified taxon	
individualtimelinenode_48d66bcb-89ff-4d3f-8713-057de0eb592b	10500	10000	Unverified taxon	Unknown	Unverified taxon	
individualtimelinenode_48d66bcb-89ff-4d3f-8713-057de0eb592b	10500	10000	Unverified taxon	Unknown	Unverified taxon	
individualtimelinenode_48d66bcb-89ff-4d3f-8713-057de0eb592b	10500	10000	Unverified taxon	Unknown	Unverified taxon	
individualtimelinenode_48d66bcb-89ff-4d3f-8713-057de0eb592b	11000	10500	Unverified taxon	Unknown	Unverified taxon	
individualtimelinenode_48d66bcb-89ff-4d3f-8713-057de0eb592b	11000	10500	Unverified taxon	Unknown	Unverified taxon	
individualtimelinenode_48d66bcb-89ff-4d3f-8713-057de0eb592b	11000	10500	Unverified taxon	Unknown	Unverified taxon	
individualtimelinenode_48d66bcb-89ff-4d3f-8713-057de0eb592b	11000	10500	Unverified taxon	Unknown	Unverified taxon	
individualtimelinenode_317065f9-d59a-4a58-9592-ba20dcf81572	500	0	Unverified taxon	Unknown	Unverified taxon	
individualtimelinenode_317065f9-d59a-4a58-9592-ba20dcf81572	500	0	Unverified taxon	Unknown	Unverified taxon	
individualtimelinenode_317065f9-d59a-4a58-9592-ba20dcf81572	500	0	Unverified taxon	Unknown	Unverified taxon	
individualtimelinenode_317065f9-d59a-4a58-9592-ba20dcf81572	500	0	Unverified taxon	Unknown	Unverified taxon	
individualtimelinenode_317065f9-d59a-4a58-9592-ba20dcf81572	500	0	Unverified taxon	Unknown	Unverified taxon	
individualtimelinenode_317065f9-d59a-4a58-9592-ba20dcf81572	500	0	Unverified taxon	Unknown	Unverified taxon	
individualtimelinenode_317065f9-d59a-4a58-9592-ba20dcf81572	500	0	Unverified taxon	Unknown	Unverified taxon	
individualtimelinenode_317065f9-d59a-4a58-9592-ba20dcf81572	500	0	Unverified taxon	Unknown	Unverified taxon	
individualtimelinenode_317065f9-d59a-4a58-9592-ba20dcf81572	500	0	Unverified taxon	Unknown	Unverified taxon	
individualtimelinenode_317065f9-d59a-4a58-9592-ba20dcf81572	500	0	Unverified taxon	Unknown	Unverified taxon	
individualtimelinenode_317065f9-d59a-4a58-9592-ba20dcf81572	500	0	Unverified taxon	Unknown	Unverified taxon	
individualtimelinenode_317065f9-d59a-4a58-9592-ba20dcf81572	500	0	Unverified taxon	Unknown	Unverified taxon	
individualtimelinenode_317065f9-d59a-4a58-9592-ba20dcf81572	500	0	Unverified taxon	Unknown	Unverified taxon	
individualtimelinenode_317065f9-d59a-4a58-9592-ba20dcf81572	500	0	Unverified taxon	Unknown	Unverified taxon	
individualtimelinenode_317065f9-d59a-4a58-9592-ba20dcf81572	500	0	Unverified taxon	Unknown	Unverified taxon	
individualtimelinenode_317065f9-d59a-4a58-9592-ba20dcf81572	500	0	Unverified taxon	Unknown	Unverified taxon	
individualtimelinenode_317065f9-d59a-4a58-9592-ba20dcf81572	500	0	Unverified taxon	Unknown	Unverified taxon	
individualtimelinenode_317065f9-d59a-4a58-9592-ba20dcf81572	1000	500	Unverified taxon	Unknown	Unverified taxon	
individualtimelinenode_317065f9-d59a-4a58-9592-ba20dcf81572	1000	500	Unverified taxon	Unknown	Unverified taxon	
individualtimelinenode_317065f9-d59a-4a58-9592-ba20dcf81572	1000	500	Unverified taxon	Unknown	Unverified taxon	
individualtimelinenode_317065f9-d59a-4a58-9592-ba20dcf81572	1000	500	Unverified taxon	Unknown	Unverified taxon	
individualtimelinenode_317065f9-d59a-4a58-9592-ba20dcf81572	1000	500	Unverified taxon	Unknown	Unverified taxon	
individualtimelinenode_317065f9-d59a-4a58-9592-ba20dcf81572	1000	500	Unverified taxon	Unknown	Unverified taxon	
individualtimelinenode_317065f9-d59a-4a58-9592-ba20dcf81572	1000	500	Unverified taxon	Unknown	Unverified taxon	
individualtimelinenode_317065f9-d59a-4a58-9592-ba20dcf81572	1000	500	Unverified taxon	Unknown	Unverified taxon	
individualtimelinenode_317065f9-d59a-4a58-9592-ba20dcf81572	1000	500	Unverified taxon	Unknown	Unverified taxon	
individualtimelinenode_317065f9-d59a-4a58-9592-ba20dcf81572	1000	500	Unverified taxon	Unknown	Unverified taxon	
individualtimelinenode_317065f9-d59a-4a58-9592-ba20dcf81572	1000	500	Unverified taxon	Unknown	Unverified taxon	
individualtimelinenode_317065f9-d59a-4a58-9592-ba20dcf81572	1000	500	Unverified taxon	Unknown	Unverified taxon	
individualtimelinenode_317065f9-d59a-4a58-9592-ba20dcf81572	1000	500	Unverified taxon	Unknown	Unverified taxon	
individualtimelinenode_317065f9-d59a-4a58-9592-ba20dcf81572	1500	1000	Unverified taxon	Unknown	Unverified taxon	
individualtimelinenode_317065f9-d59a-4a58-9592-ba20dcf81572	1500	1000	Unverified taxon	Unknown	Unverified taxon	
individualtimelinenode_317065f9-d59a-4a58-9592-ba20dcf81572	1500	1000	Unverified taxon	Unknown	Unverified taxon	
individualtimelinenode_317065f9-d59a-4a58-9592-ba20dcf81572	1500	1000	Unverified taxon	Unknown	Unverified taxon	
individualtimelinenode_317065f9-d59a-4a58-9592-ba20dcf81572	1500	1000	Unverified taxon	Unknown	Unverified taxon	
individualtimelinenode_317065f9-d59a-4a58-9592-ba20dcf81572	1500	1000	Unverified taxon	Unknown	Unverified taxon	
individualtimelinenode_317065f9-d59a-4a58-9592-ba20dcf81572	1500	1000	Unverified taxon	Unknown	Unverified taxon	
individualtimelinenode_317065f9-d59a-4a58-9592-ba20dcf81572	1500	1000	Unverified taxon	Unknown	Unverified taxon	
individualtimelinenode_317065f9-d59a-4a58-9592-ba20dcf81572	1500	1000	Unverified taxon	Unknown	Unverified taxon	
individualtimelinenode_317065f9-d59a-4a58-9592-ba20dcf81572	1500	1000	Unverified taxon	Unknown	Unverified taxon	
individualtimelinenode_317065f9-d59a-4a58-9592-ba20dcf81572	1500	1000	Unverified taxon	Unknown	Unverified taxon	
individualtimelinenode_317065f9-d59a-4a58-9592-ba20dcf81572	1500	1000	Unverified taxon	Unknown	Unverified taxon	
individualtimelinenode_317065f9-d59a-4a58-9592-ba20dcf81572	1500	1000	Unverified taxon	Unknown	Unverified taxon	
individualtimelinenode_317065f9-d59a-4a58-9592-ba20dcf81572	1500	1000	Unverified taxon	Unknown	Unverified taxon	
individualtimelinenode_317065f9-d59a-4a58-9592-ba20dcf81572	1500	1000	Unverified taxon	Unknown	Unverified taxon	
individualtimelinenode_317065f9-d59a-4a58-9592-ba20dcf81572	1500	1000	Unverified taxon	Unknown	Unverified taxon	
individualtimelinenode_317065f9-d59a-4a58-9592-ba20dcf81572	1500	1000	Unverified taxon	Unknown	Unverified taxon	
individualtimelinenode_317065f9-d59a-4a58-9592-ba20dcf81572	1500	1000	Unverified taxon	Unknown	Unverified taxon	
individualtimelinenode_317065f9-d59a-4a58-9592-ba20dcf81572	2000	1500	Unverified taxon	Unknown	Unverified taxon	
individualtimelinenode_317065f9-d59a-4a58-9592-ba20dcf81572	2000	1500	Unverified taxon	Unknown	Unverified taxon	
individualtimelinenode_317065f9-d59a-4a58-9592-ba20dcf81572	2000	1500	Unverified taxon	Unknown	Unverified taxon	
individualtimelinenode_317065f9-d59a-4a58-9592-ba20dcf81572	2000	1500	Unverified taxon	Unknown	Unverified taxon	
individualtimelinenode_317065f9-d59a-4a58-9592-ba20dcf81572	2000	1500	Unverified taxon	Unknown	Unverified taxon	
individualtimelinenode_317065f9-d59a-4a58-9592-ba20dcf81572	2000	1500	Unverified taxon	Unknown	Unverified taxon	
individualtimelinenode_317065f9-d59a-4a58-9592-ba20dcf81572	2000	1500	Unverified taxon	Unknown	Unverified taxon	
individualtimelinenode_317065f9-d59a-4a58-9592-ba20dcf81572	2000	1500	Unverified taxon	Unknown	Unverified taxon	
individualtimelinenode_317065f9-d59a-4a58-9592-ba20dcf81572	2000	1500	Unverified taxon	Unknown	Unverified taxon	
individualtimelinenode_317065f9-d59a-4a58-9592-ba20dcf81572	2000	1500	Unverified taxon	Unknown	Unverified taxon	
individualtimelinenode_317065f9-d59a-4a58-9592-ba20dcf81572	2000	1500	Unverified taxon	Unknown	Unverified taxon	
individualtimelinenode_317065f9-d59a-4a58-9592-ba20dcf81572	2000	1500	Unverified taxon	Unknown	Unverified taxon	
individualtimelinenode_317065f9-d59a-4a58-9592-ba20dcf81572	2000	1500	Unverified taxon	Unknown	Unverified taxon	
individualtimelinenode_317065f9-d59a-4a58-9592-ba20dcf81572	2000	1500	Unverified taxon	Unknown	Unverified taxon	
individualtimelinenode_317065f9-d59a-4a58-9592-ba20dcf81572	2000	1500	Unverified taxon	Unknown	Unverified taxon	
individualtimelinenode_317065f9-d59a-4a58-9592-ba20dcf81572	2000	1500	Unverified taxon	Unknown	Unverified taxon	
individualtimelinenode_317065f9-d59a-4a58-9592-ba20dcf81572	2500	2000	Unverified taxon	Unknown	Unverified taxon	
individualtimelinenode_317065f9-d59a-4a58-9592-ba20dcf81572	2500	2000	Unverified taxon	Unknown	Unverified taxon	
individualtimelinenode_317065f9-d59a-4a58-9592-ba20dcf81572	2500	2000	Unverified taxon	Unknown	Unverified taxon	
individualtimelinenode_317065f9-d59a-4a58-9592-ba20dcf81572	2500	2000	Unverified taxon	Unknown	Unverified taxon	
individualtimelinenode_317065f9-d59a-4a58-9592-ba20dcf81572	2500	2000	Unverified taxon	Unknown	Unverified taxon	
individualtimelinenode_317065f9-d59a-4a58-9592-ba20dcf81572	2500	2000	Unverified taxon	Unknown	Unverified taxon	
individualtimelinenode_317065f9-d59a-4a58-9592-ba20dcf81572	2500	2000	Unverified taxon	Unknown	Unverified taxon	
individualtimelinenode_317065f9-d59a-4a58-9592-ba20dcf81572	2500	2000	Unverified taxon	Unknown	Unverified taxon	
individualtimelinenode_317065f9-d59a-4a58-9592-ba20dcf81572	2500	2000	Unverified taxon	Unknown	Unverified taxon	
individualtimelinenode_317065f9-d59a-4a58-9592-ba20dcf81572	2500	2000	Unverified taxon	Unknown	Unverified taxon	
individualtimelinenode_317065f9-d59a-4a58-9592-ba20dcf81572	2500	2000	Unverified taxon	Unknown	Unverified taxon	
individualtimelinenode_317065f9-d59a-4a58-9592-ba20dcf81572	2500	2000	Unverified taxon	Unknown	Unverified taxon	
individualtimelinenode_317065f9-d59a-4a58-9592-ba20dcf81572	2500	2000	Unverified taxon	Unknown	Unverified taxon	
individualtimelinenode_317065f9-d59a-4a58-9592-ba20dcf81572	2500	2000	Unverified taxon	Unknown	Unverified taxon	
individualtimelinenode_317065f9-d59a-4a58-9592-ba20dcf81572	2500	2000	Unverified taxon	Unknown	Unverified taxon	
individualtimelinenode_317065f9-d59a-4a58-9592-ba20dcf81572	2500	2000	Unverified taxon	Unknown	Unverified taxon	
individualtimelinenode_317065f9-d59a-4a58-9592-ba20dcf81572	2500	2000	Unverified taxon	Unknown	Unverified taxon	
individualtimelinenode_317065f9-d59a-4a58-9592-ba20dcf81572	3000	2500	Unverified taxon	Unknown	Unverified taxon	
individualtimelinenode_317065f9-d59a-4a58-9592-ba20dcf81572	3000	2500	Unverified taxon	Unknown	Unverified taxon	
individualtimelinenode_317065f9-d59a-4a58-9592-ba20dcf81572	3000	2500	Unverified taxon	Unknown	Unverified taxon	
individualtimelinenode_317065f9-d59a-4a58-9592-ba20dcf81572	3000	2500	Unverified taxon	Unknown	Unverified taxon	
individualtimelinenode_317065f9-d59a-4a58-9592-ba20dcf81572	3000	2500	Unverified taxon	Unknown	Unverified taxon	
individualtimelinenode_317065f9-d59a-4a58-9592-ba20dcf81572	3000	2500	Unverified taxon	Unknown	Unverified taxon	
individualtimelinenode_317065f9-d59a-4a58-9592-ba20dcf81572	3000	2500	Unverified taxon	Unknown	Unverified taxon	
individualtimelinenode_317065f9-d59a-4a58-9592-ba20dcf81572	3000	2500	Unverified taxon	Unknown	Unverified taxon	
individualtimelinenode_317065f9-d59a-4a58-9592-ba20dcf81572	3000	2500	Unverified taxon	Unknown	Unverified taxon	
individualtimelinenode_317065f9-d59a-4a58-9592-ba20dcf81572	3000	2500	Unverified taxon	Unknown	Unverified taxon	
individualtimelinenode_317065f9-d59a-4a58-9592-ba20dcf81572	3000	2500	Unverified taxon	Unknown	Unverified taxon	
individualtimelinenode_317065f9-d59a-4a58-9592-ba20dcf81572	3000	2500	Unverified taxon	Unknown	Unverified taxon	
individualtimelinenode_317065f9-d59a-4a58-9592-ba20dcf81572	3000	2500	Unverified taxon	Unknown	Unverified taxon	
individualtimelinenode_317065f9-d59a-4a58-9592-ba20dcf81572	3000	2500	Unverified taxon	Unknown	Unverified taxon	
