timeline_id,site_name,coord,age_ybp,morphotype,data-value
individualtimelinenode_40f5222c-4060-4b23-8623-81944b44844f,Lake Boksekhandsken,70°44'18"N 24°03'18"W,7960.170000,pediastrum,92.531107
individualtimelinenode_40f5222c-4060-4b23-8623-81944b44844f,Lake Boksekhandsken,70°44'18"N 24°03'18"W,7960.170000,pinus,0.000000
individualtimelinenode_40f5222c-4060-4b23-8623-81944b44844f,Lake Boksekhandsken,70°44'18"N 24°03'18"W,8977.410000,pediastrum,89.923760
individualtimelinenode_40f5222c-4060-4b23-8623-81944b44844f,Lake Boksekhandsken,70°44'18"N 24°03'18"W,8977.410000,pinus,0.000000
individualtimelinenode_40f5222c-4060-4b23-8623-81944b44844f,Lake Boksekhandsken,70°44'18"N 24°03'18"W,9786.350000,pediastrum,92.570712
individualtimelinenode_40f5222c-4060-4b23-8623-81944b44844f,Lake Boksekhandsken,70°44'18"N 24°03'18"W,9786.350000,pinus,0.000000
individualtimelinenode_40f5222c-4060-4b23-8623-81944b44844f,Lake Boksekhandsken,70°44'18"N 24°03'18"W,10429.480000,pediastrum,26.014060
individualtimelinenode_40f5222c-4060-4b23-8623-81944b44844f,Lake Boksekhandsken,70°44'18"N 24°03'18"W,10429.480000,pinus,0.000000
individualtimelinenode_40f5222c-4060-4b23-8623-81944b44844f,Lake Boksekhandsken,70°44'18"N 24°03'18"W,10877.360000,pediastrum,93.940394
individualtimelinenode_40f5222c-4060-4b23-8623-81944b44844f,Lake Boksekhandsken,70°44'18"N 24°03'18"W,10877.360000,pinus,0.000000
individualtimelinenode_40f5222c-4060-4b23-8623-81944b44844f,Lake Boksekhandsken,70°44'18"N 24°03'18"W,12222.000000,pediastrum,36.849401
individualtimelinenode_40f5222c-4060-4b23-8623-81944b44844f,Lake Boksekhandsken,70°44'18"N 24°03'18"W,12222.000000,pinus,0.000000
individualtimelinenode_40f5222c-4060-4b23-8623-81944b44844f,Lake Boksekhandsken,70°44'18"N 24°03'18"W,14807.500000,pediastrum,80.768342
individualtimelinenode_40f5222c-4060-4b23-8623-81944b44844f,Lake Boksekhandsken,70°44'18"N 24°03'18"W,14807.500000,pinus,0.000000
individualtimelinenode_40f5222c-4060-4b23-8623-81944b44844f,Lake Boksekhandsken,70°44'18"N 24°03'18"W,17611.400000,pediastrum,53.401102
individualtimelinenode_40f5222c-4060-4b23-8623-81944b44844f,Lake Boksekhandsken,70°44'18"N 24°03'18"W,17611.400000,pinus,0.000000
individualtimelinenode_40f5222c-4060-4b23-8623-81944b44844f,Lake Boksekhandsken,70°44'18"N 24°03'18"W,19136.400000,pediastrum,76.533879
individualtimelinenode_40f5222c-4060-4b23-8623-81944b44844f,Lake Boksekhandsken,70°44'18"N 24°03'18"W,19136.400000,pinus,0.000000
individualtimelinenode_40f5222c-4060-4b23-8623-81944b44844f,Lake Boksekhandsken,70°44'18"N 24°03'18"W,20096.300000,pediastrum,66.454338
individualtimelinenode_40f5222c-4060-4b23-8623-81944b44844f,Lake Boksekhandsken,70°44'18"N 24°03'18"W,20096.300000,pinus,0.000000
individualtimelinenode_40f5222c-4060-4b23-8623-81944b44844f,Lake Boksekhandsken,70°44'18"N 24°03'18"W,21844.200000,pediastrum,79.296346
individualtimelinenode_40f5222c-4060-4b23-8623-81944b44844f,Lake Boksekhandsken,70°44'18"N 24°03'18"W,21844.200000,pinus,0.414326
individualtimelinenode_40f5222c-4060-4b23-8623-81944b44844f,Lake Boksekhandsken,70°44'18"N 24°03'18"W,25428.000000,pediastrum,85.289944
individualtimelinenode_40f5222c-4060-4b23-8623-81944b44844f,Lake Boksekhandsken,70°44'18"N 24°03'18"W,25428.000000,pinus,5.110771
individualtimelinenode_40f5222c-4060-4b23-8623-81944b44844f,Lake Boksekhandsken,70°44'18"N 24°03'18"W,28137.200000,pediastrum,15.558269
individualtimelinenode_40f5222c-4060-4b23-8623-81944b44844f,Lake Boksekhandsken,70°44'18"N 24°03'18"W,28137.200000,pinus,1.452803
individualtimelinenode_40f5222c-4060-4b23-8623-81944b44844f,Lake Boksekhandsken,70°44'18"N 24°03'18"W,7960.170000,betula nana,59.322594
individualtimelinenode_40f5222c-4060-4b23-8623-81944b44844f,Lake Boksekhandsken,70°44'18"N 24°03'18"W,7960.170000,caryophyllaceae,0.285049
individualtimelinenode_40f5222c-4060-4b23-8623-81944b44844f,Lake Boksekhandsken,70°44'18"N 24°03'18"W,7960.170000,cassiope,1.350419
individualtimelinenode_40f5222c-4060-4b23-8623-81944b44844f,Lake Boksekhandsken,70°44'18"N 24°03'18"W,7960.170000,comp. l.,0.000000
individualtimelinenode_40f5222c-4060-4b23-8623-81944b44844f,Lake Boksekhandsken,70°44'18"N 24°03'18"W,7960.170000,comp. t.,0.000000
individualtimelinenode_40f5222c-4060-4b23-8623-81944b44844f,Lake Boksekhandsken,70°44'18"N 24°03'18"W,7960.170000,cruciferae,0.000000
individualtimelinenode_40f5222c-4060-4b23-8623-81944b44844f,Lake Boksekhandsken,70°44'18"N 24°03'18"W,7960.170000,cyperaceae,2.781134
individualtimelinenode_40f5222c-4060-4b23-8623-81944b44844f,Lake Boksekhandsken,70°44'18"N 24°03'18"W,7960.170000,empetrum,3.048529
individualtimelinenode_40f5222c-4060-4b23-8623-81944b44844f,Lake Boksekhandsken,70°44'18"N 24°03'18"W,7960.170000,ericales undiff.,4.124804
individualtimelinenode_40f5222c-4060-4b23-8623-81944b44844f,Lake Boksekhandsken,70°44'18"N 24°03'18"W,7960.170000,filpendula,0.000000
individualtimelinenode_40f5222c-4060-4b23-8623-81944b44844f,Lake Boksekhandsken,70°44'18"N 24°03'18"W,7960.170000,gramineae,21.580282
individualtimelinenode_40f5222c-4060-4b23-8623-81944b44844f,Lake Boksekhandsken,70°44'18"N 24°03'18"W,7960.170000,koenigia islandica,0.000000
individualtimelinenode_40f5222c-4060-4b23-8623-81944b44844f,Lake Boksekhandsken,70°44'18"N 24°03'18"W,7960.170000,oxyria,1.976634
individualtimelinenode_40f5222c-4060-4b23-8623-81944b44844f,Lake Boksekhandsken,70°44'18"N 24°03'18"W,7960.170000,potentilla,0.000000
individualtimelinenode_40f5222c-4060-4b23-8623-81944b44844f,Lake Boksekhandsken,70°44'18"N 24°03'18"W,7960.170000,ranunculus,0.000000
individualtimelinenode_40f5222c-4060-4b23-8623-81944b44844f,Lake Boksekhandsken,70°44'18"N 24°03'18"W,7960.170000,rosaceae undiff.,0.000000
individualtimelinenode_40f5222c-4060-4b23-8623-81944b44844f,Lake Boksekhandsken,70°44'18"N 24°03'18"W,7960.170000,salix arctica,9.592198
individualtimelinenode_40f5222c-4060-4b23-8623-81944b44844f,Lake Boksekhandsken,70°44'18"N 24°03'18"W,7960.170000,salix herbacea,0.217281
individualtimelinenode_40f5222c-4060-4b23-8623-81944b44844f,Lake Boksekhandsken,70°44'18"N 24°03'18"W,7960.170000,saxifraga oppositifolia,0.474238
individualtimelinenode_40f5222c-4060-4b23-8623-81944b44844f,Lake Boksekhandsken,70°44'18"N 24°03'18"W,7960.170000,saxifraga tenius,0.000000
individualtimelinenode_40f5222c-4060-4b23-8623-81944b44844f,Lake Boksekhandsken,70°44'18"N 24°03'18"W,7960.170000,thalictrum,2.265610
individualtimelinenode_40f5222c-4060-4b23-8623-81944b44844f,Lake Boksekhandsken,70°44'18"N 24°03'18"W,7960.170000,unidentified,0.000000
individualtimelinenode_40f5222c-4060-4b23-8623-81944b44844f,Lake Boksekhandsken,70°44'18"N 24°03'18"W,8977.410000,betula nana,37.035282
individualtimelinenode_40f5222c-4060-4b23-8623-81944b44844f,Lake Boksekhandsken,70°44'18"N 24°03'18"W,8977.410000,caryophyllaceae,2.345360
individualtimelinenode_40f5222c-4060-4b23-8623-81944b44844f,Lake Boksekhandsken,70°44'18"N 24°03'18"W,8977.410000,cassiope,4.123020
individualtimelinenode_40f5222c-4060-4b23-8623-81944b44844f,Lake Boksekhandsken,70°44'18"N 24°03'18"W,8977.410000,comp. l.,2.359111
individualtimelinenode_40f5222c-4060-4b23-8623-81944b44844f,Lake Boksekhandsken,70°44'18"N 24°03'18"W,8977.410000,comp. t.,0.000000
individualtimelinenode_40f5222c-4060-4b23-8623-81944b44844f,Lake Boksekhandsken,70°44'18"N 24°03'18"W,8977.410000,cruciferae,0.000000
individualtimelinenode_40f5222c-4060-4b23-8623-81944b44844f,Lake Boksekhandsken,70°44'18"N 24°03'18"W,8977.410000,cyperaceae,0.827333
individualtimelinenode_40f5222c-4060-4b23-8623-81944b44844f,Lake Boksekhandsken,70°44'18"N 24°03'18"W,8977.410000,empetrum,0.682000
individualtimelinenode_40f5222c-4060-4b23-8623-81944b44844f,Lake Boksekhandsken,70°44'18"N 24°03'18"W,8977.410000,ericales undiff.,7.453255
individualtimelinenode_40f5222c-4060-4b23-8623-81944b44844f,Lake Boksekhandsken,70°44'18"N 24°03'18"W,8977.410000,filpendula,0.000000
individualtimelinenode_40f5222c-4060-4b23-8623-81944b44844f,Lake Boksekhandsken,70°44'18"N 24°03'18"W,8977.410000,gramineae,32.297896
individualtimelinenode_40f5222c-4060-4b23-8623-81944b44844f,Lake Boksekhandsken,70°44'18"N 24°03'18"W,8977.410000,koenigia islandica,0.000000
individualtimelinenode_40f5222c-4060-4b23-8623-81944b44844f,Lake Boksekhandsken,70°44'18"N 24°03'18"W,8977.410000,oxyria,4.110172
individualtimelinenode_40f5222c-4060-4b23-8623-81944b44844f,Lake Boksekhandsken,70°44'18"N 24°03'18"W,8977.410000,potentilla,0.000000
individualtimelinenode_40f5222c-4060-4b23-8623-81944b44844f,Lake Boksekhandsken,70°44'18"N 24°03'18"W,8977.410000,ranunculus,0.000000
individualtimelinenode_40f5222c-4060-4b23-8623-81944b44844f,Lake Boksekhandsken,70°44'18"N 24°03'18"W,8977.410000,rosaceae undiff.,0.000000
individualtimelinenode_40f5222c-4060-4b23-8623-81944b44844f,Lake Boksekhandsken,70°44'18"N 24°03'18"W,8977.410000,salix arctica,3.687525
individualtimelinenode_40f5222c-4060-4b23-8623-81944b44844f,Lake Boksekhandsken,70°44'18"N 24°03'18"W,8977.410000,salix herbacea,13.477833
individualtimelinenode_40f5222c-4060-4b23-8623-81944b44844f,Lake Boksekhandsken,70°44'18"N 24°03'18"W,8977.410000,saxifraga oppositifolia,3.732792
individualtimelinenode_40f5222c-4060-4b23-8623-81944b44844f,Lake Boksekhandsken,70°44'18"N 24°03'18"W,8977.410000,saxifraga tenius,0.000000
individualtimelinenode_40f5222c-4060-4b23-8623-81944b44844f,Lake Boksekhandsken,70°44'18"N 24°03'18"W,8977.410000,thalictrum,0.255226
individualtimelinenode_40f5222c-4060-4b23-8623-81944b44844f,Lake Boksekhandsken,70°44'18"N 24°03'18"W,8977.410000,unidentified,1.567525
individualtimelinenode_40f5222c-4060-4b23-8623-81944b44844f,Lake Boksekhandsken,70°44'18"N 24°03'18"W,9786.350000,betula nana,43.409266
individualtimelinenode_40f5222c-4060-4b23-8623-81944b44844f,Lake Boksekhandsken,70°44'18"N 24°03'18"W,9786.350000,caryophyllaceae,4.019571
individualtimelinenode_40f5222c-4060-4b23-8623-81944b44844f,Lake Boksekhandsken,70°44'18"N 24°03'18"W,9786.350000,cassiope,0.931034
individualtimelinenode_40f5222c-4060-4b23-8623-81944b44844f,Lake Boksekhandsken,70°44'18"N 24°03'18"W,9786.350000,comp. l.,0.000000
individualtimelinenode_40f5222c-4060-4b23-8623-81944b44844f,Lake Boksekhandsken,70°44'18"N 24°03'18"W,9786.350000,comp. t.,0.432858
individualtimelinenode_40f5222c-4060-4b23-8623-81944b44844f,Lake Boksekhandsken,70°44'18"N 24°03'18"W,9786.350000,cruciferae,0.000000
individualtimelinenode_40f5222c-4060-4b23-8623-81944b44844f,Lake Boksekhandsken,70°44'18"N 24°03'18"W,9786.350000,cyperaceae,9.158448
individualtimelinenode_40f5222c-4060-4b23-8623-81944b44844f,Lake Boksekhandsken,70°44'18"N 24°03'18"W,9786.350000,empetrum,0.000000
individualtimelinenode_40f5222c-4060-4b23-8623-81944b44844f,Lake Boksekhandsken,70°44'18"N 24°03'18"W,9786.350000,ericales undiff.,0.669871
individualtimelinenode_40f5222c-4060-4b23-8623-81944b44844f,Lake Boksekhandsken,70°44'18"N 24°03'18"W,9786.350000,filpendula,0.000000
individualtimelinenode_40f5222c-4060-4b23-8623-81944b44844f,Lake Boksekhandsken,70°44'18"N 24°03'18"W,9786.350000,gramineae,23.787046
individualtimelinenode_40f5222c-4060-4b23-8623-81944b44844f,Lake Boksekhandsken,70°44'18"N 24°03'18"W,9786.350000,koenigia islandica,2.831913
individualtimelinenode_40f5222c-4060-4b23-8623-81944b44844f,Lake Boksekhandsken,70°44'18"N 24°03'18"W,9786.350000,oxyria,12.125083
individualtimelinenode_40f5222c-4060-4b23-8623-81944b44844f,Lake Boksekhandsken,70°44'18"N 24°03'18"W,9786.350000,potentilla,0.000000
individualtimelinenode_40f5222c-4060-4b23-8623-81944b44844f,Lake Boksekhandsken,70°44'18"N 24°03'18"W,9786.350000,ranunculus,0.343177
individualtimelinenode_40f5222c-4060-4b23-8623-81944b44844f,Lake Boksekhandsken,70°44'18"N 24°03'18"W,9786.350000,rosaceae undiff.,0.000000
individualtimelinenode_40f5222c-4060-4b23-8623-81944b44844f,Lake Boksekhandsken,70°44'18"N 24°03'18"W,9786.350000,salix arctica,6.353615
individualtimelinenode_40f5222c-4060-4b23-8623-81944b44844f,Lake Boksekhandsken,70°44'18"N 24°03'18"W,9786.350000,salix herbacea,3.938490
individualtimelinenode_40f5222c-4060-4b23-8623-81944b44844f,Lake Boksekhandsken,70°44'18"N 24°03'18"W,9786.350000,saxifraga oppositifolia,0.000000
individualtimelinenode_40f5222c-4060-4b23-8623-81944b44844f,Lake Boksekhandsken,70°44'18"N 24°03'18"W,9786.350000,saxifraga tenius,0.000000
individualtimelinenode_40f5222c-4060-4b23-8623-81944b44844f,Lake Boksekhandsken,70°44'18"N 24°03'18"W,9786.350000,thalictrum,0.000000
individualtimelinenode_40f5222c-4060-4b23-8623-81944b44844f,Lake Boksekhandsken,70°44'18"N 24°03'18"W,9786.350000,unidentified,0.000000
individualtimelinenode_40f5222c-4060-4b23-8623-81944b44844f,Lake Boksekhandsken,70°44'18"N 24°03'18"W,10429.480000,betula nana,11.093330
individualtimelinenode_40f5222c-4060-4b23-8623-81944b44844f,Lake Boksekhandsken,70°44'18"N 24°03'18"W,10429.480000,caryophyllaceae,8.862468
individualtimelinenode_40f5222c-4060-4b23-8623-81944b44844f,Lake Boksekhandsken,70°44'18"N 24°03'18"W,10429.480000,cassiope,3.836773
individualtimelinenode_40f5222c-4060-4b23-8623-81944b44844f,Lake Boksekhandsken,70°44'18"N 24°03'18"W,10429.480000,comp. l.,0.000000
individualtimelinenode_40f5222c-4060-4b23-8623-81944b44844f,Lake Boksekhandsken,70°44'18"N 24°03'18"W,10429.480000,comp. t.,0.685821
individualtimelinenode_40f5222c-4060-4b23-8623-81944b44844f,Lake Boksekhandsken,70°44'18"N 24°03'18"W,10429.480000,cruciferae,0.000000
individualtimelinenode_40f5222c-4060-4b23-8623-81944b44844f,Lake Boksekhandsken,70°44'18"N 24°03'18"W,10429.480000,cyperaceae,2.075503
individualtimelinenode_40f5222c-4060-4b23-8623-81944b44844f,Lake Boksekhandsken,70°44'18"N 24°03'18"W,10429.480000,empetrum,0.000000
individualtimelinenode_40f5222c-4060-4b23-8623-81944b44844f,Lake Boksekhandsken,70°44'18"N 24°03'18"W,10429.480000,ericales undiff.,0.000000
individualtimelinenode_40f5222c-4060-4b23-8623-81944b44844f,Lake Boksekhandsken,70°44'18"N 24°03'18"W,10429.480000,filpendula,0.000000
individualtimelinenode_40f5222c-4060-4b23-8623-81944b44844f,Lake Boksekhandsken,70°44'18"N 24°03'18"W,10429.480000,gramineae,30.899947
individualtimelinenode_40f5222c-4060-4b23-8623-81944b44844f,Lake Boksekhandsken,70°44'18"N 24°03'18"W,10429.480000,koenigia islandica,0.059313
individualtimelinenode_40f5222c-4060-4b23-8623-81944b44844f,Lake Boksekhandsken,70°44'18"N 24°03'18"W,10429.480000,oxyria,28.491080
individualtimelinenode_40f5222c-4060-4b23-8623-81944b44844f,Lake Boksekhandsken,70°44'18"N 24°03'18"W,10429.480000,potentilla,0.000000
individualtimelinenode_40f5222c-4060-4b23-8623-81944b44844f,Lake Boksekhandsken,70°44'18"N 24°03'18"W,10429.480000,ranunculus,2.872800
individualtimelinenode_40f5222c-4060-4b23-8623-81944b44844f,Lake Boksekhandsken,70°44'18"N 24°03'18"W,10429.480000,rosaceae undiff.,0.000000
individualtimelinenode_40f5222c-4060-4b23-8623-81944b44844f,Lake Boksekhandsken,70°44'18"N 24°03'18"W,10429.480000,salix arctica,0.785115
individualtimelinenode_40f5222c-4060-4b23-8623-81944b44844f,Lake Boksekhandsken,70°44'18"N 24°03'18"W,10429.480000,salix herbacea,22.238317
individualtimelinenode_40f5222c-4060-4b23-8623-81944b44844f,Lake Boksekhandsken,70°44'18"N 24°03'18"W,10429.480000,saxifraga oppositifolia,0.000000
individualtimelinenode_40f5222c-4060-4b23-8623-81944b44844f,Lake Boksekhandsken,70°44'18"N 24°03'18"W,10429.480000,saxifraga tenius,0.000000
individualtimelinenode_40f5222c-4060-4b23-8623-81944b44844f,Lake Boksekhandsken,70°44'18"N 24°03'18"W,10429.480000,thalictrum,0.000000
individualtimelinenode_40f5222c-4060-4b23-8623-81944b44844f,Lake Boksekhandsken,70°44'18"N 24°03'18"W,10429.480000,unidentified,0.000000
individualtimelinenode_40f5222c-4060-4b23-8623-81944b44844f,Lake Boksekhandsken,70°44'18"N 24°03'18"W,10877.360000,betula nana,0.815071
individualtimelinenode_40f5222c-4060-4b23-8623-81944b44844f,Lake Boksekhandsken,70°44'18"N 24°03'18"W,10877.360000,caryophyllaceae,4.522167
individualtimelinenode_40f5222c-4060-4b23-8623-81944b44844f,Lake Boksekhandsken,70°44'18"N 24°03'18"W,10877.360000,cassiope,1.347091
individualtimelinenode_40f5222c-4060-4b23-8623-81944b44844f,Lake Boksekhandsken,70°44'18"N 24°03'18"W,10877.360000,comp. l.,0.000000
individualtimelinenode_40f5222c-4060-4b23-8623-81944b44844f,Lake Boksekhandsken,70°44'18"N 24°03'18"W,10877.360000,comp. t.,3.907762
individualtimelinenode_40f5222c-4060-4b23-8623-81944b44844f,Lake Boksekhandsken,70°44'18"N 24°03'18"W,10877.360000,cruciferae,3.832166
individualtimelinenode_40f5222c-4060-4b23-8623-81944b44844f,Lake Boksekhandsken,70°44'18"N 24°03'18"W,10877.360000,cyperaceae,16.833857
individualtimelinenode_40f5222c-4060-4b23-8623-81944b44844f,Lake Boksekhandsken,70°44'18"N 24°03'18"W,10877.360000,empetrum,0.000000
individualtimelinenode_40f5222c-4060-4b23-8623-81944b44844f,Lake Boksekhandsken,70°44'18"N 24°03'18"W,10877.360000,ericales undiff.,0.000000
individualtimelinenode_40f5222c-4060-4b23-8623-81944b44844f,Lake Boksekhandsken,70°44'18"N 24°03'18"W,10877.360000,filpendula,3.964838
individualtimelinenode_40f5222c-4060-4b23-8623-81944b44844f,Lake Boksekhandsken,70°44'18"N 24°03'18"W,10877.360000,gramineae,26.073692
individualtimelinenode_40f5222c-4060-4b23-8623-81944b44844f,Lake Boksekhandsken,70°44'18"N 24°03'18"W,10877.360000,koenigia islandica,0.000000
individualtimelinenode_40f5222c-4060-4b23-8623-81944b44844f,Lake Boksekhandsken,70°44'18"N 24°03'18"W,10877.360000,oxyria,27.179670
individualtimelinenode_40f5222c-4060-4b23-8623-81944b44844f,Lake Boksekhandsken,70°44'18"N 24°03'18"W,10877.360000,potentilla,0.334669
individualtimelinenode_40f5222c-4060-4b23-8623-81944b44844f,Lake Boksekhandsken,70°44'18"N 24°03'18"W,10877.360000,ranunculus,0.000000
individualtimelinenode_40f5222c-4060-4b23-8623-81944b44844f,Lake Boksekhandsken,70°44'18"N 24°03'18"W,10877.360000,rosaceae undiff.,0.000000
individualtimelinenode_40f5222c-4060-4b23-8623-81944b44844f,Lake Boksekhandsken,70°44'18"N 24°03'18"W,10877.360000,salix arctica,0.000000
individualtimelinenode_40f5222c-4060-4b23-8623-81944b44844f,Lake Boksekhandsken,70°44'18"N 24°03'18"W,10877.360000,salix herbacea,16.599920
individualtimelinenode_40f5222c-4060-4b23-8623-81944b44844f,Lake Boksekhandsken,70°44'18"N 24°03'18"W,10877.360000,saxifraga oppositifolia,7.696978
individualtimelinenode_40f5222c-4060-4b23-8623-81944b44844f,Lake Boksekhandsken,70°44'18"N 24°03'18"W,10877.360000,saxifraga tenius,0.000000
individualtimelinenode_40f5222c-4060-4b23-8623-81944b44844f,Lake Boksekhandsken,70°44'18"N 24°03'18"W,10877.360000,thalictrum,0.000000
individualtimelinenode_40f5222c-4060-4b23-8623-81944b44844f,Lake Boksekhandsken,70°44'18"N 24°03'18"W,10877.360000,unidentified,0.000000
individualtimelinenode_40f5222c-4060-4b23-8623-81944b44844f,Lake Boksekhandsken,70°44'18"N 24°03'18"W,12222.000000,betula nana,0.000000
individualtimelinenode_40f5222c-4060-4b23-8623-81944b44844f,Lake Boksekhandsken,70°44'18"N 24°03'18"W,12222.000000,caryophyllaceae,9.355079
individualtimelinenode_40f5222c-4060-4b23-8623-81944b44844f,Lake Boksekhandsken,70°44'18"N 24°03'18"W,12222.000000,cassiope,0.000000
individualtimelinenode_40f5222c-4060-4b23-8623-81944b44844f,Lake Boksekhandsken,70°44'18"N 24°03'18"W,12222.000000,comp. l.,0.000000
individualtimelinenode_40f5222c-4060-4b23-8623-81944b44844f,Lake Boksekhandsken,70°44'18"N 24°03'18"W,12222.000000,comp. t.,0.293064
individualtimelinenode_40f5222c-4060-4b23-8623-81944b44844f,Lake Boksekhandsken,70°44'18"N 24°03'18"W,12222.000000,cruciferae,0.603568
individualtimelinenode_40f5222c-4060-4b23-8623-81944b44844f,Lake Boksekhandsken,70°44'18"N 24°03'18"W,12222.000000,cyperaceae,1.736001
individualtimelinenode_40f5222c-4060-4b23-8623-81944b44844f,Lake Boksekhandsken,70°44'18"N 24°03'18"W,12222.000000,empetrum,0.000000
individualtimelinenode_40f5222c-4060-4b23-8623-81944b44844f,Lake Boksekhandsken,70°44'18"N 24°03'18"W,12222.000000,ericales undiff.,0.000000
individualtimelinenode_40f5222c-4060-4b23-8623-81944b44844f,Lake Boksekhandsken,70°44'18"N 24°03'18"W,12222.000000,filpendula,1.042458
individualtimelinenode_40f5222c-4060-4b23-8623-81944b44844f,Lake Boksekhandsken,70°44'18"N 24°03'18"W,12222.000000,gramineae,59.837505
individualtimelinenode_40f5222c-4060-4b23-8623-81944b44844f,Lake Boksekhandsken,70°44'18"N 24°03'18"W,12222.000000,koenigia islandica,0.000000
individualtimelinenode_40f5222c-4060-4b23-8623-81944b44844f,Lake Boksekhandsken,70°44'18"N 24°03'18"W,12222.000000,oxyria,10.810345
individualtimelinenode_40f5222c-4060-4b23-8623-81944b44844f,Lake Boksekhandsken,70°44'18"N 24°03'18"W,12222.000000,potentilla,2.175303
individualtimelinenode_40f5222c-4060-4b23-8623-81944b44844f,Lake Boksekhandsken,70°44'18"N 24°03'18"W,12222.000000,ranunculus,0.000000
individualtimelinenode_40f5222c-4060-4b23-8623-81944b44844f,Lake Boksekhandsken,70°44'18"N 24°03'18"W,12222.000000,rosaceae undiff.,0.000000
individualtimelinenode_40f5222c-4060-4b23-8623-81944b44844f,Lake Boksekhandsken,70°44'18"N 24°03'18"W,12222.000000,salix arctica,0.000000
individualtimelinenode_40f5222c-4060-4b23-8623-81944b44844f,Lake Boksekhandsken,70°44'18"N 24°03'18"W,12222.000000,salix herbacea,22.188390
individualtimelinenode_40f5222c-4060-4b23-8623-81944b44844f,Lake Boksekhandsken,70°44'18"N 24°03'18"W,12222.000000,saxifraga oppositifolia,0.181334
individualtimelinenode_40f5222c-4060-4b23-8623-81944b44844f,Lake Boksekhandsken,70°44'18"N 24°03'18"W,12222.000000,saxifraga tenius,0.000000
individualtimelinenode_40f5222c-4060-4b23-8623-81944b44844f,Lake Boksekhandsken,70°44'18"N 24°03'18"W,12222.000000,thalictrum,0.458261
individualtimelinenode_40f5222c-4060-4b23-8623-81944b44844f,Lake Boksekhandsken,70°44'18"N 24°03'18"W,12222.000000,unidentified,0.000000
individualtimelinenode_40f5222c-4060-4b23-8623-81944b44844f,Lake Boksekhandsken,70°44'18"N 24°03'18"W,14807.500000,betula nana,0.000000
individualtimelinenode_40f5222c-4060-4b23-8623-81944b44844f,Lake Boksekhandsken,70°44'18"N 24°03'18"W,14807.500000,caryophyllaceae,30.720410
individualtimelinenode_40f5222c-4060-4b23-8623-81944b44844f,Lake Boksekhandsken,70°44'18"N 24°03'18"W,14807.500000,cassiope,0.000000
individualtimelinenode_40f5222c-4060-4b23-8623-81944b44844f,Lake Boksekhandsken,70°44'18"N 24°03'18"W,14807.500000,comp. l.,4.259657
individualtimelinenode_40f5222c-4060-4b23-8623-81944b44844f,Lake Boksekhandsken,70°44'18"N 24°03'18"W,14807.500000,comp. t.,0.000000
individualtimelinenode_40f5222c-4060-4b23-8623-81944b44844f,Lake Boksekhandsken,70°44'18"N 24°03'18"W,14807.500000,cruciferae,0.000000
individualtimelinenode_40f5222c-4060-4b23-8623-81944b44844f,Lake Boksekhandsken,70°44'18"N 24°03'18"W,14807.500000,cyperaceae,3.909479
individualtimelinenode_40f5222c-4060-4b23-8623-81944b44844f,Lake Boksekhandsken,70°44'18"N 24°03'18"W,14807.500000,empetrum,0.000000
individualtimelinenode_40f5222c-4060-4b23-8623-81944b44844f,Lake Boksekhandsken,70°44'18"N 24°03'18"W,14807.500000,ericales undiff.,0.000000
individualtimelinenode_40f5222c-4060-4b23-8623-81944b44844f,Lake Boksekhandsken,70°44'18"N 24°03'18"W,14807.500000,filpendula,4.107962
individualtimelinenode_40f5222c-4060-4b23-8623-81944b44844f,Lake Boksekhandsken,70°44'18"N 24°03'18"W,14807.500000,gramineae,36.188856
individualtimelinenode_40f5222c-4060-4b23-8623-81944b44844f,Lake Boksekhandsken,70°44'18"N 24°03'18"W,14807.500000,koenigia islandica,0.814872
individualtimelinenode_40f5222c-4060-4b23-8623-81944b44844f,Lake Boksekhandsken,70°44'18"N 24°03'18"W,14807.500000,oxyria,13.819265
individualtimelinenode_40f5222c-4060-4b23-8623-81944b44844f,Lake Boksekhandsken,70°44'18"N 24°03'18"W,14807.500000,potentilla,0.374611
individualtimelinenode_40f5222c-4060-4b23-8623-81944b44844f,Lake Boksekhandsken,70°44'18"N 24°03'18"W,14807.500000,ranunculus,3.937904
individualtimelinenode_40f5222c-4060-4b23-8623-81944b44844f,Lake Boksekhandsken,70°44'18"N 24°03'18"W,14807.500000,rosaceae undiff.,0.000000
individualtimelinenode_40f5222c-4060-4b23-8623-81944b44844f,Lake Boksekhandsken,70°44'18"N 24°03'18"W,14807.500000,salix arctica,0.000000
individualtimelinenode_40f5222c-4060-4b23-8623-81944b44844f,Lake Boksekhandsken,70°44'18"N 24°03'18"W,14807.500000,salix herbacea,7.383438
individualtimelinenode_40f5222c-4060-4b23-8623-81944b44844f,Lake Boksekhandsken,70°44'18"N 24°03'18"W,14807.500000,saxifraga oppositifolia,0.000000
individualtimelinenode_40f5222c-4060-4b23-8623-81944b44844f,Lake Boksekhandsken,70°44'18"N 24°03'18"W,14807.500000,saxifraga tenius,0.000000
individualtimelinenode_40f5222c-4060-4b23-8623-81944b44844f,Lake Boksekhandsken,70°44'18"N 24°03'18"W,14807.500000,thalictrum,7.268273
individualtimelinenode_40f5222c-4060-4b23-8623-81944b44844f,Lake Boksekhandsken,70°44'18"N 24°03'18"W,14807.500000,unidentified,0.000000
